participantID,instanceName,seqBall,responseTimeUrn,responseTimeColour,uA_r,uB_r,cB_r,cW_r,cP_r,cG_r,uC_r,uD_r,urns,colours,uA_c,uB_c,cB_c,cW_c,cP_c,cG_c,uC_c,uD_c,uA_s,uB_s,uC_s,uD_s,cB_s,cW_s,cP_s,cG_s,diff_uA,diff_uB,diff_uC,diff_uD,diff_cB,diff_cW,diff_cP,diff_cG,JSD_U_rc,JSD_C_rc,JSD_U_rs,JSD_C_rs,DQ_U_o,DQ_C_o,DQ_U_s,DQ_C_s,EWCC_u,MDCC_u,CC_u,EWCC_c,MDCC_c,CC_c,ACC_u,ACC_c,AEWCC_u,AEWCC_c,AMDCC_u,AMDCC_c
1003,1,1,8.990723,11.2839355,45.0,55.0,40.0,60.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,48.0,52.0,,,15.0,15.0,,,2.0,2.000000000000007,,,0.1319140868736712,0.017269163664255252,0.1319140868736712,0.06847960278156069,0.8680859131263288,0.9827308363357448,0.8680859131263288,0.9315203972184393,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0
1003,1,2,7.442871,5.935547,50.0,50.0,50.0,50.0,,,,,2,2,50.0,50.0,50.0,50.0,,,,,66.0,34.0,,,50.0,50.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.13800196573650117,0.0,1.0,1.0,0.8619980342634989,1.0,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0
1003,1,3,4.628174,12.3122559,40.0,60.0,40.0,60.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,46.0,54.0,,,10.0,10.0,,,2.0,2.000000000000007,,,0.08914767822445263,0.017269163664255252,0.08914767822445263,0.05148320640240413,0.9108523217755473,0.9827308363357448,0.9108523217755473,0.9485167935975959,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0
1005,1,1,8.541748,28.0749512,30.0,70.0,69.0,31.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,42.0,57.99999999999999,,,0.0,0.0,,,27.0,26.999999999999993,,,0.0,0.23225057688758008,0.0,0.23225057688758008,1.0,0.7677494231124199,1.0,0.7677494231124199,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0
1005,1,2,12.4750977,8.024902,50.0,50.0,50.0,50.0,,,,,2,2,50.0,50.0,50.0,50.0,,,,,50.0,50.0,,,50.0,50.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0
1005,1,3,18.0249023,10.6083984,67.0,33.0,35.0,65.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,56.99999999999999,43.0,,,37.0,37.0,,,7.0,7.000000000000007,,,0.31818556505504814,0.0611226277166059,0.31818556505504814,0.18824689251889484,0.6818144349449519,0.9388773722833941,0.6818144349449519,0.8117531074811052,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0
1010,1,1,17.5588379,33.190918,30.0,70.0,42.0,58.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,42.0,57.99999999999999,,,0.0,0.0,,,0.0,7.105427357601002e-15,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0
1010,1,2,37.1247559,6.083496,50.0,50.0,50.0,50.0,,,,,2,2,50.0,50.0,50.0,50.0,,,,,50.0,50.0,,,50.0,50.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0
1010,1,3,29.35791,6.60083,70.0,30.0,58.0,42.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,57.99999999999999,42.0,,,40.0,40.0,,,16.0,15.999999999999993,,,0.34454187085071,0.13618408484968564,0.34454187085071,0.0,0.65545812914929,0.8638159151503144,0.65545812914929,1.0,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0
10000,1,1,10.4504395,16.13379,30.0,70.0,40.0,60.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,42.0,57.99999999999999,,,0.0,0.0,,,2.0,2.000000000000007,,,0.0,0.017269163664255252,0.0,0.017269163664255252,1.0,0.9827308363357448,1.0,0.9827308363357448,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0
10000,1,2,11.217041,6.00048828,50.0,50.0,50.0,50.0,,,,,2,2,50.0,50.0,50.0,50.0,,,,,50.0,50.0,,,50.0,50.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0
10000,1,3,6.800293,17.9501953,30.0,70.0,35.0,65.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,42.0,57.99999999999999,,,0.0,0.0,,,7.0,7.000000000000007,,,0.0,0.0611226277166059,0.0,0.0611226277166059,1.0,0.9388773722833941,1.0,0.9388773722833941,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0
1003,2,1,14.178894,30.9718933,70.0,30.0,60.0,40.0,,,,,2,2,70.0,30.0,57.99999999999999,42.0,,,,,70.0,30.0,,,57.99999999999999,42.0,,,0.0,0.0,,,2.000000000000007,2.0,,,0.0,0.017269163664255252,0.0,0.017269163664255252,1.0,0.9827308363357448,1.0,0.9827308363357448,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0
1003,2,2,8.683289,13.45874,75.0,25.0,70.0,30.0,,,,,2,2,84.0,16.0,64.0,36.0,,,,,84.0,16.0,,,60.0,40.0,,,9.0,9.0,,,6.0,6.0,,,0.09498547166333184,0.054215574668495935,0.09498547166333184,0.08914767822445263,0.9050145283366682,0.9457844253315041,0.9050145283366682,0.9108523217755473,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0
1003,2,3,6.96176147,25.30307,80.0,20.0,70.0,30.0,,,,,2,2,93.0,7.000000000000001,67.0,33.0,,,,,88.0,13.0,,,62.0,38.0,,,13.0,13.0,,,3.0,3.0,,,0.1645207803990028,0.027429929622222467,0.08196062635302681,0.07177913516150818,0.8354792196009972,0.9725700703777775,0.9180393736469732,0.9282208648384919,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0
1005,2,1,14.25,18.0916138,70.0,30.0,67.0,33.0,,,,,2,2,70.0,30.0,57.99999999999999,42.0,,,,,70.0,30.0,,,57.99999999999999,42.0,,,0.0,0.0,,,9.000000000000007,9.0,,,0.0,0.07901815625711849,0.0,0.07901815625711849,1.0,0.9209818437428815,1.0,0.9209818437428815,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0
1005,2,2,22.208313,17.2666626,78.0,22.0,64.0,36.0,,,,,2,2,84.0,16.0,64.0,36.0,,,,,84.0,16.0,,,61.0,39.0,,,6.0,6.0,,,0.0,0.0,,,0.06506097972388315,0.0,0.06506097972388315,0.02631794149767868,0.9349390202761169,1.0,0.9349390202761169,0.9736820585023214,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0
1005,2,3,17.6165161,26.8500977,84.0,16.0,69.0,31.0,,,,,2,2,93.0,7.000000000000001,67.0,33.0,,,,,89.0,11.0,,,64.0,36.0,,,9.0,9.0,,,2.0,2.0,,,0.12123963969890725,0.01820829881405239,0.06229128088539039,0.04500186158821956,0.8787603603010927,0.9817917011859476,0.9377087191146096,0.9549981384117805,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0
1010,2,1,11.715332,51.81665,70.0,30.0,58.0,42.0,,,,,2,2,70.0,30.0,57.99999999999999,42.0,,,,,70.0,30.0,,,57.99999999999999,42.0,,,0.0,0.0,,,7.105427357601002e-15,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0
1010,2,2,63.64917,26.2836914,82.0,18.0,71.0,29.0,,,,,2,2,84.0,16.0,64.0,36.0,,,,,84.0,16.0,,,63.0,37.0,,,2.0,2.0,,,7.0,7.0,,,0.02261589175328816,0.06351302806289204,0.02261589175328816,0.07231668733074273,0.9773841082467118,0.936486971937108,0.9773841082467118,0.9276833126692573,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0
1010,2,3,69.28247,15.4584961,89.0,11.0,66.0,34.0,,,,,2,2,93.0,7.000000000000001,67.0,33.0,,,,,91.0,9.0,,,66.0,34.0,,,4.0,3.999999999999999,,,1.0,1.0,,,0.05958198160289161,0.008997359985077079,0.02833206619655047,0.0,0.9404180183971084,0.9910026400149229,0.9716679338034495,1.0,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0
10000,2,1,6.166992,12.3999023,70.0,30.0,59.0,41.0,,,,,2,2,70.0,30.0,57.99999999999999,42.0,,,,,70.0,30.0,,,57.99999999999999,42.0,,,0.0,0.0,,,1.000000000000007,1.0,,,0.0,0.008618753605971686,0.0,0.008618753605971686,1.0,0.9913812463940284,1.0,0.9913812463940284,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0
10000,2,2,13.60083,6.86743164,75.0,25.0,62.0,38.0,,,,,2,2,84.0,16.0,64.0,36.0,,,,,84.0,16.0,,,60.0,40.0,,,9.0,9.0,,,2.0,2.0,,,0.09498547166333184,0.01759224107866613,0.09498547166333184,0.01741379236706174,0.9050145283366682,0.9824077589213339,0.9050145283366682,0.9825862076329382,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0
10000,2,3,4.467285,11.2504883,83.0,17.0,67.0,33.0,,,,,2,2,93.0,7.000000000000001,67.0,33.0,,,,,88.0,13.0,,,63.0,37.0,,,10.0,10.0,,,0.0,0.0,,,0.13246377038701204,0.0,0.049256802232595535,0.03562053680244545,0.8675362296129879,1.0,0.9507431977674045,0.9643794631975545,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0
1003,3,1,14.1796875,17.7001953,55.0,45.0,45.0,15.0,40.0,,,,2,3,67.0,33.0,53.0,17.0,30.0,,,,67.0,33.0,,,48.0,16.0,37.0,,12.0,12.0,,,8.0,2.0,10.0,,0.10463811505048805,0.08932710720661668,0.10463811505048805,0.029408652087850935,0.895361884949512,0.9106728927933834,0.895361884949512,0.9705913479121491,3.0,2.0,5.0,8.0,4.0,12.0,5.0,12.0,3.0,8.0,2.0,4.0
1003,3,2,9.857178,39.42871,60.0,40.0,60.0,25.0,15.0,,,,2,3,87.0,12.0,63.0,19.0,17.0,,,,81.0,19.0,,,50.0,16.0,34.0,,27.0,28.0,,,3.0,6.0,2.0,,0.2752575540246965,0.060631077160228246,0.1971845825680824,0.1942905358934859,0.7247424459753036,0.9393689228397718,0.8028154174319175,0.8057094641065141,6.0,4.0,10.0,8.0,4.0,12.0,15.0,24.0,9.0,16.0,6.0,8.0
1003,3,3,6.45581055,10.496582,75.0,25.0,70.0,20.0,10.0,,,,2,3,96.0,4.0,68.0,20.0,12.0,,,,84.0,16.0,,,56.99999999999999,18.0,25.0,,21.0,21.0,,,2.0,0.0,2.0,,0.2653297730806143,0.02759027938336091,0.09498547166333184,0.17070930388372774,0.7346702269193857,0.9724097206166391,0.9050145283366682,0.8292906961162723,6.0,4.0,10.0,8.0,4.0,12.0,25.0,36.0,15.0,24.0,10.0,12.0
1005,3,1,9.358398,99.9165039,67.0,33.0,44.0,12.0,44.0,,,,2,3,67.0,33.0,53.0,17.0,30.0,,,,67.0,33.0,,,53.0,17.0,30.0,,0.0,0.0,,,9.0,5.0,14.0,,0.0,0.1255061572733318,0.0,0.1255061572733318,1.0,0.8744938427266682,1.0,0.8744938427266682,3.0,2.0,5.0,8.0,4.0,12.0,5.0,12.0,3.0,8.0,2.0,4.0
1005,3,2,6.958252,82.3664551,63.0,37.0,67.0,22.0,11.0,,,,2,3,87.0,12.0,63.0,19.0,17.0,,,,88.0,12.0,,,51.0,16.0,32.0,,24.0,25.0,,,4.0,3.0,6.0,,0.24997149402813035,0.07693962334011357,0.25147608393016013,0.2238402005630898,0.7500285059718697,0.9230603766598864,0.7485239160698398,0.7761597994369103,6.0,4.0,10.0,8.0,4.0,12.0,15.0,24.0,9.0,16.0,6.0,8.0
1005,3,3,7.166504,15.5749512,75.0,25.0,70.0,20.0,10.0,,,,2,3,96.0,4.0,68.0,20.0,12.0,,,,86.0,14.000000000000002,,,56.99999999999999,18.0,25.0,,21.0,21.0,,,2.0,0.0,2.0,,0.2653297730806143,0.02759027938336091,0.11855885527165515,0.17070930388372774,0.7346702269193857,0.9724097206166391,0.8814411447283449,0.8292906961162723,6.0,4.0,10.0,8.0,4.0,12.0,25.0,36.0,15.0,24.0,10.0,12.0
1010,3,1,25.0336914,98.09912,67.0,33.0,65.0,18.0,17.0,,,,2,3,67.0,33.0,53.0,17.0,30.0,,,,67.0,33.0,,,53.0,17.0,30.0,,0.0,0.0,,,12.0,1.0,13.0,,0.0,0.13285960614136572,0.0,0.13285960614136572,1.0,0.8671403938586343,1.0,0.8671403938586343,3.0,2.0,5.0,8.0,4.0,12.0,5.0,12.0,3.0,8.0,2.0,4.0
1010,3,2,30.4179688,40.3081055,75.0,25.0,65.0,17.0,18.0,,,,2,3,87.0,12.0,63.0,19.0,17.0,,,,88.0,12.0,,,56.99999999999999,18.0,25.0,,12.0,13.0,,,2.0,2.0,1.0,,0.14188746258344767,0.024527286707270293,0.14343770969236844,0.07826130984882618,0.8581125374165524,0.9754727132927297,0.8565622903076315,0.9217386901511738,6.0,4.0,10.0,8.0,4.0,12.0,15.0,24.0,9.0,16.0,6.0,8.0
1010,3,3,11.3007813,25.9418945,75.0,25.0,60.0,17.0,23.0,,,,2,3,96.0,4.0,68.0,20.0,12.0,,,,91.0,9.0,,,56.99999999999999,18.0,25.0,,21.0,21.0,,,8.0,3.0,11.0,,0.2653297730806143,0.12395834012194218,0.18393153069172619,0.026099500555619836,0.7346702269193857,0.8760416598780578,0.8160684693082738,0.9739004994443802,6.0,4.0,10.0,8.0,4.0,12.0,25.0,36.0,15.0,24.0,10.0,12.0
10000,3,1,16.4008789,26.9838867,67.0,33.0,52.0,10.0,38.0,,,,2,3,67.0,33.0,53.0,17.0,30.0,,,,67.0,33.0,,,53.0,17.0,30.0,,0.0,0.0,,,1.0,7.0,8.0,,0.0,0.10028825818728594,0.0,0.10028825818728594,1.0,0.8997117418127141,1.0,0.8997117418127141,3.0,2.0,5.0,8.0,4.0,12.0,5.0,12.0,3.0,8.0,2.0,4.0
10000,3,2,19.2167358,42.0527344,53.0,47.0,48.0,11.0,41.0,,,,2,3,87.0,12.0,63.0,19.0,17.0,,,,88.0,12.0,,,46.0,15.0,38.0,,34.0,35.0,,,15.0,8.0,24.0,,0.33276861344921427,0.2287009294029097,0.33423279289184055,0.05280269821466074,0.6672313865507857,0.7712990705970904,0.6657672071081595,0.9471973017853392,6.0,4.0,10.0,8.0,4.0,12.0,15.0,24.0,9.0,16.0,6.0,8.0
10000,3,3,34.0344238,12.8179932,64.0,36.0,60.0,10.0,30.0,,,,2,3,96.0,4.0,68.0,20.0,12.0,,,,80.0,20.0,,,52.0,16.0,32.0,,32.0,32.0,,,8.0,10.0,18.0,,0.35977827299381043,0.20689333048821315,0.15213536238726152,0.08564300061507513,0.6402217270061896,0.7931066695117869,0.8478646376127384,0.9143569993849249,6.0,4.0,10.0,8.0,4.0,12.0,25.0,36.0,15.0,24.0,10.0,12.0
1003,4,1,8.123047,23.7026367,65.0,35.0,50.0,25.0,25.0,,,,2,3,78.0,22.0,59.0,18.0,23.0,,,,78.0,22.0,,,52.0,17.0,31.0,,13.0,13.0,,,9.0,7.0,2.0,,0.12270595247377589,0.08433439445455726,0.12270595247377589,0.08941045719131051,0.8772940475262241,0.9156656055454427,0.8772940475262241,0.9105895428086895,3.0,2.0,5.0,8.0,4.0,12.0,5.0,12.0,3.0,8.0,2.0,4.0
1003,4,2,14.0445557,35.60132,75.0,25.0,60.0,25.0,15.0,,,,2,3,88.0,13.0,64.0,19.0,18.0,,,,79.0,21.0,,,56.99999999999999,18.0,25.0,,13.0,12.0,,,4.0,6.0,3.0,,0.1324211130925294,0.06610876984620165,0.04038404822865615,0.11627133253265819,0.8675788869074705,0.9338912301537984,0.9596159517713438,0.8837286674673418,6.0,4.0,10.0,8.0,4.0,12.0,15.0,24.0,9.0,16.0,6.0,8.0
1003,4,3,6.80334473,16.7543945,90.0,10.0,70.0,20.0,10.0,,,,2,3,96.0,4.0,68.0,20.0,12.0,,,,91.0,9.0,,,65.0,19.0,16.0,,6.0,6.0,,,2.0,0.0,2.0,,0.10138914914513926,0.02759027938336091,0.014485953906843247,0.07615641226738333,0.8986108508548607,0.9724097206166391,0.9855140460931567,0.9238435877326167,6.0,4.0,10.0,8.0,4.0,12.0,25.0,36.0,15.0,24.0,10.0,12.0
1005,4,1,18.9869385,15.2833252,78.0,22.0,67.0,22.0,11.0,,,,2,3,78.0,22.0,59.0,18.0,23.0,,,,78.0,22.0,,,59.0,18.0,23.0,,0.0,0.0,,,8.0,4.0,12.0,,0.0,0.1374336811761874,0.0,0.1374336811761874,1.0,0.8625663188238126,1.0,0.8625663188238126,3.0,2.0,5.0,8.0,4.0,12.0,5.0,12.0,3.0,8.0,2.0,4.0
1005,4,2,30.8834229,42.6248779,80.0,20.0,78.0,11.0,11.0,,,,2,3,88.0,13.0,64.0,19.0,18.0,,,,88.0,12.0,,,60.0,18.0,22.0,,8.0,7.0,,,14.0,8.0,7.0,,0.08196062635302681,0.13719515648568953,0.09308638221137704,0.16771434376423083,0.9180393736469732,0.8628048435143105,0.906913617788623,0.8322856562357692,6.0,4.0,10.0,8.0,4.0,12.0,15.0,24.0,9.0,16.0,6.0,8.0
1005,4,3,15.6832275,14.2333374,90.0,10.0,67.0,22.0,11.0,,,,2,3,96.0,4.0,68.0,20.0,12.0,,,,93.0,7.000000000000001,,,65.0,19.0,16.0,,6.0,6.0,,,1.0,2.0,1.0,,0.10138914914513926,0.022961047367699435,0.045791636723257506,0.06527370354546634,0.8986108508548607,0.9770389526323006,0.9542083632767425,0.9347262964545336,6.0,4.0,10.0,8.0,4.0,12.0,25.0,36.0,15.0,24.0,10.0,12.0
1010,4,1,94.59155,62.4160156,68.0,32.0,64.0,18.0,18.0,,,,2,3,78.0,22.0,59.0,18.0,23.0,,,,78.0,22.0,,,54.0,17.0,28.999999999999996,,10.0,10.0,,,5.0,0.0,5.0,,0.09586530063034228,0.054203255508946176,0.09586530063034228,0.11196162025635915,0.9041346993696577,0.9457967444910538,0.9041346993696577,0.8880383797436409,3.0,2.0,5.0,8.0,4.0,12.0,5.0,12.0,3.0,8.0,2.0,4.0
1010,4,2,16.2504883,86.19995,74.0,26.0,68.0,17.0,15.0,,,,2,3,88.0,13.0,64.0,19.0,18.0,,,,81.0,19.0,,,56.99999999999999,17.0,26.0,,14.0,13.0,,,4.0,2.0,3.0,,0.14203641100479827,0.04238460336207605,0.07130156256882553,0.11946396624311485,0.8579635889952018,0.9576153966379239,0.9286984374311744,0.8805360337568852,6.0,4.0,10.0,8.0,4.0,12.0,15.0,24.0,9.0,16.0,6.0,8.0
1010,4,3,12.60083,73.3251953,82.0,18.0,67.0,19.0,14.0,,,,2,3,96.0,4.0,68.0,20.0,12.0,,,,91.0,9.0,,,61.0,18.0,21.0,,14.0,14.0,,,1.0,1.0,2.0,,0.19680279662438918,0.02597380672632321,0.1127808879229908,0.07871406479187879,0.8031972033756108,0.9740261932736768,0.8872191120770092,0.9212859352081212,6.0,4.0,10.0,8.0,4.0,12.0,25.0,36.0,15.0,24.0,10.0,12.0
10000,4,1,16.8005371,31.7514648,78.0,22.0,50.0,16.0,34.0,,,,2,3,78.0,22.0,59.0,18.0,23.0,,,,78.0,22.0,,,59.0,18.0,23.0,,0.0,0.0,,,9.0,2.0,11.0,,0.0,0.10398322480771993,0.0,0.10398322480771993,1.0,0.8960167751922801,1.0,0.8960167751922801,3.0,2.0,5.0,8.0,4.0,12.0,5.0,12.0,3.0,8.0,2.0,4.0
10000,4,2,10.53418,49.7026367,66.0,34.0,58.0,18.0,24.0,,,,2,3,88.0,13.0,64.0,19.0,18.0,,,,88.0,12.0,,,53.0,17.0,30.0,,22.0,21.0,,,6.0,1.0,6.0,,0.21487302546782416,0.06499679100676249,0.2256579677661317,0.057663946589986,0.7851269745321758,0.9350032089932375,0.7743420322338683,0.942336053410014,6.0,4.0,10.0,8.0,4.0,12.0,15.0,24.0,9.0,16.0,6.0,8.0
10000,4,3,5.717041,21.951416,64.0,36.0,57.0,16.0,27.0,,,,2,3,96.0,4.0,68.0,20.0,12.0,,,,87.0,13.0,,,52.0,16.0,32.0,,32.0,32.0,,,11.0,4.0,15.0,,0.35977827299381043,0.16265387033385217,0.23064260802012143,0.048555504121937924,0.6402217270061896,0.8373461296661479,0.7693573919798786,0.9514444958780621,6.0,4.0,10.0,8.0,4.0,12.0,25.0,36.0,15.0,24.0,10.0,12.0
1003,5,1,7.763672,17.5134277,55.0,45.0,25.0,25.0,25.0,25.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,27.0,26.0,25.0,24.0,15.0,15.0,,,3.0,1.0,1.0,3.0000000000000036,0.1278020141530312,0.03805589121227294,0.1278020141530312,0.018627603454963042,0.8721979858469688,0.9619441087877271,0.8721979858469688,0.9813723965450369,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0
1003,5,2,10.0568848,17.2734375,40.0,60.0,30.0,30.0,20.0,20.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,23.0,77.0,,,22.0,24.0,26.0,28.000000000000004,26.0,26.0,,,15.999999999999998,9.0,8.999999999999996,16.0,0.252725014906347,0.223490509556116,0.15614124389054626,0.12053392002280948,0.747274985093653,0.7765094904438841,0.8438587561094537,0.8794660799771905,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0
1003,5,3,6.49707031,27.4101563,20.0,80.0,10.0,20.0,30.0,40.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,14.000000000000002,86.0,,,16.0,22.0,28.000000000000004,34.0,16.0,16.0,,,1.0,0.0,0.0,1.0,0.2173723149402329,0.014746881138223518,0.06798033156075615,0.0859547362917865,0.7826276850597671,0.9852531188617765,0.9320196684392439,0.9140452637082135,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0
1005,5,1,10.9082642,28.1582642,60.0,40.0,11.0,22.0,22.0,45.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,28.000000000000004,26.0,24.0,22.0,20.0,20.0,,,11.0,2.0,4.0,16.999999999999996,0.17043886160536084,0.1714911911176199,0.17043886160536084,0.2413025296900116,0.8295611383946392,0.8285088088823801,0.8295611383946392,0.7586974703099885,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0
1005,5,2,31.3667,38.3748779,85.0,15.0,11.0,22.0,33.0,34.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,27.0,73.0,,,36.0,28.999999999999996,22.0,15.0,71.0,71.0,,,3.0000000000000018,1.0,4.0000000000000036,2.0,0.6347348311429218,0.050229375243095904,0.5137460956151078,0.2972735776767631,0.36526516885707816,0.9497706247569041,0.48625390438489224,0.7027264223232369,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0
1005,5,3,9.966553,23.3249512,89.0,11.0,11.0,22.0,33.0,34.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,59.0,41.0,,,37.0,28.999999999999996,21.0,13.0,85.0,85.0,,,0.0,2.0,3.0,5.0,0.7907960743841644,0.045773612351856334,0.29755362379148037,0.3191715677867641,0.20920392561583556,0.9542263876481437,0.7024463762085196,0.6808284322132359,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0
1010,5,1,110.349609,109.783569,25.0,75.0,17.0,23.0,27.0,33.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,18.0,23.0,27.0,33.0,15.0,15.0,,,5.0,1.0,1.0,4.9999999999999964,0.13646158094593983,0.06279345733263177,0.13646158094593983,0.00920330703738498,0.8635384190540601,0.9372065426673682,0.8635384190540601,0.990796692962615,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0
1010,5,2,80.12402,48.94983,17.0,83.0,13.0,22.0,28.0,37.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,8.0,92.0,,,15.0,22.0,28.000000000000004,35.0,2.9999999999999982,3.0,,,1.0000000000000018,1.0,0.9999999999999964,1.0,0.035225598827779675,0.018171044725971044,0.11671528917134294,0.026759808467881663,0.9647744011722204,0.9818289552740289,0.883284710828657,0.9732401915321184,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0
1010,5,3,16.2418213,26.8421631,8.0,92.0,12.0,21.0,29.0,38.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,5.0,95.0,,,12.0,21.0,28.999999999999996,38.0,4.0,4.0,,,1.0,1.0,1.0,1.0,0.07217499229049072,0.01878345531254388,0.05189618908454439,4.100974170246421e-09,0.9278250077095093,0.9812165446874561,0.9481038109154556,0.9999999958990259,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0
10000,5,1,7.43334961,51.08606,40.0,60.0,20.0,23.0,27.0,30.0,,,2,4,40.0,60.0,22.0,24.0,26.0,28.000000000000004,,,40.0,60.0,,,22.0,24.0,26.0,28.000000000000004,0.0,0.0,,,2.0,1.0,1.0,1.9999999999999964,0.0,0.02715178037732564,0.0,0.02715178037732564,1.0,0.9728482196226743,1.0,0.9728482196226743,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0
10000,5,2,11.517334,28.7183838,35.0,65.0,13.0,20.0,29.0,38.0,,,2,4,14.000000000000002,86.0,14.000000000000002,21.0,28.999999999999996,36.0,,,14.000000000000002,86.0,,,20.0,23.0,27.0,28.999999999999996,21.0,21.0,,,1.0000000000000018,1.0,3.552713678800501e-15,2.0,0.21000777668193796,0.020410141991664528,0.21000777668193796,0.10401008297410846,0.7899922233180621,0.9795898580083354,0.7899922233180621,0.8959899170258916,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0
