participantID,instanceName,seqBall,responseTimeUrn,responseTimeColour,age,sex,probSubject,bayesFamaliar,bayesInExp,uA_r,uB_r,cB_r,cW_r,cP_r,cG_r,uC_r,uD_r,urns,colours,uA_c,uB_c,cB_c,cW_c,cP_c,cG_c,uC_c,uD_c,uA_s,uB_s,uC_s,uD_s,cB_s,cW_s,cP_s,cG_s,diff_uA,diff_uB,diff_uC,diff_uD,diff_cB,diff_cW,diff_cP,diff_cG,JSD_U_rc,JSD_C_rc,JSD_U_rs,JSD_C_rs,DQ_U_o,DQ_C_o,DQ_U_s,DQ_C_s,EWCC_u,MDCC_u,CC_u,EWCC_c,MDCC_c,CC_c,ACC_u,ACC_c,AEWCC_u,AEWCC_c,AMDCC_u,AMDCC_c,DV_seqBall_1,DV_seqBall_2,DV_seqBall_3,DV_bayesInExp,Chosen Urn,chosen_urn_A,chosen_urn_B,chosen_urn_C,chosen_urn_D,totalBalls,totalBalls_B,totalBalls_W,totalBalls_P,totalBalls_G,MSE_hsi_RvB,MSE_ff_RvB,MSE_hsi_CvR,MSE_hsi_CvB,MSE_hsi_diff_CvR_CvB,prior_uA,prior_uB,prior_uC,prior_uD,prior_cB,prior_cW,prior_cP,prior_cG,JSD_U_priorVpos,JSD_C_priorVpos,instanceSeq
103,13,1,55.54785,25.3823242,23,Female,Yes,No,Sometimes,35.0,30.0,54.0,46.0,,,20.0,15.0,4,2,35.0,30.0,55.00000000000001,45.0,,,20.0,15.0,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.0,0.0,0.0,0.0,1.000000000000007,1.0,,,0.0,0.0085278999100574,4.002140991903532e-09,0.0085278999100574,1.0,0.9914721000899426,0.999999995997859,0.9914721000899426,8.0,6.0,15.0,8.0,4.0,12.0,15.0,12.0,8.0,8.0,6.0,4.0,1,0,0,Yes,C,0,0,100,0,40,20,20,,,0.0,1.000000000000007,2187.5,2187.5,0.0,0.25,0.25,0.25,0.25,50.0,50.0,,,0.13712093494393246,0.04252825000991628,7
103,13,2,43.33203,43.7651367,23,Female,Yes,No,Sometimes,20.0,35.0,53.0,47.0,,,30.0,15.0,4,2,23.0,27.0,50.0,50.0,,,27.0,23.0,23.0,27.0,27.0,23.0,52.0,48.0,,,3.0,8.0,3.0,8.0,3.0,3.0,,,0.1057304916812386,0.0254930486748948,0.1057304916812386,0.0085039262308301,0.8942695083187614,0.9745069513251052,0.8942695083187614,0.9914960737691698,15.0,10.0,26.0,8.0,4.0,12.0,41.0,24.0,23.0,16.0,16.0,8.0,0,1,0,Yes,C,0,0,100,0,40,20,20,,,36.5,9.0,1687.5,1779.0,-91.5,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.1395845500791481,0.04252825000991628,7
103,13,3,137.694824,28.3491211,23,Female,Yes,No,Sometimes,18.0,22.0,44.0,56.0,,,32.0,28.0,4,2,14.000000000000002,21.0,45.0,55.00000000000001,,,32.0,33.0,12.0,28.999999999999996,37.0,22.0,47.0,53.0,,,3.9999999999999982,1.0,0.0,5.0,1.0,0.9999999999999928,,,0.0580672944116644,0.008545148649198,0.1083730857733715,0.0255854760752172,0.9419327055883356,0.991454851350802,0.8916269142266284,0.9744145239247828,15.0,10.0,26.0,8.0,4.0,12.0,67.0,36.0,38.0,24.0,26.0,12.0,0,0,1,Yes,C,0,0,100,0,40,20,20,,,10.499999999999996,0.9999999999999929,1554.0,1587.5,-33.5,23.0,27.0,27.0,23.0,50.0,50.0,,,0.13672281651169585,0.04252825000991628,7
104,13,1,45.2583,34.0,28,Female,No,No,Not Applicable,35.0,30.0,57.0,43.0,,,20.0,15.0,4,2,35.0,30.0,55.00000000000001,45.0,,,20.0,15.0,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.0,0.0,0.0,0.0,1.999999999999993,2.0,,,0.0,0.0171106878497448,4.002140991903532e-09,0.0171106878497448,1.0,0.9828893121502552,0.999999995997859,0.9828893121502552,8.0,6.0,15.0,8.0,4.0,12.0,15.0,12.0,8.0,8.0,6.0,4.0,1,0,0,No,C,0,0,100,0,40,20,20,,,0.0,3.999999999999986,2187.5,2187.5,0.0,0.25,0.25,0.25,0.25,50.0,50.0,,,0.13712093494393246,0.04252825000991628,7
104,13,2,21.7749023,13.9125977,28,Female,No,No,Not Applicable,25.0,25.0,50.0,50.0,,,25.0,25.0,4,2,23.0,27.0,50.0,50.0,,,27.0,23.0,23.0,27.0,27.0,23.0,50.0,50.0,,,2.0,2.0,2.0,2.0,0.0,0.0,,,0.0340046553443637,0.0,0.0340046553443637,0.0,0.9659953446556364,1.0,0.9659953446556364,1.0,15.0,10.0,26.0,8.0,4.0,12.0,41.0,24.0,23.0,16.0,16.0,8.0,0,1,0,No,C,0,0,100,0,40,20,20,,,4.0,0.0,1875.0,1779.0,96.0,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.1395845500791481,0.04252825000991628,7
104,13,3,28.56665,44.0002441,28,Female,No,No,Not Applicable,20.0,22.0,30.0,70.0,,,30.0,28.0,4,2,14.000000000000002,21.0,45.0,55.00000000000001,,,32.0,33.0,15.0,20.0,30.0,35.0,48.0,52.0,,,5.999999999999998,1.0,2.0,5.0,15.0,14.999999999999991,,,0.0750694355114501,0.1319140868736712,0.0757611120580022,0.1572619817124912,0.9249305644885498,0.8680859131263288,0.9242388879419978,0.8427380182875087,15.0,10.0,26.0,8.0,4.0,12.0,67.0,36.0,38.0,24.0,26.0,12.0,0,0,1,No,C,0,0,100,0,40,20,20,,,16.499999999999993,224.9999999999999,1642.0,1587.5,54.5,23.0,27.0,27.0,23.0,50.0,50.0,,,0.13672281651169585,0.04252825000991628,7
105,13,1,62.0256348,71.9751,27,Female,Yes,No,Not Applicable,35.0,30.0,57.0,43.0,,,20.0,15.0,4,2,35.0,30.0,55.00000000000001,45.0,,,20.0,15.0,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.0,0.0,0.0,0.0,1.999999999999993,2.0,,,0.0,0.0171106878497448,4.002140991903532e-09,0.0171106878497448,1.0,0.9828893121502552,0.999999995997859,0.9828893121502552,8.0,6.0,15.0,8.0,4.0,12.0,15.0,12.0,8.0,8.0,6.0,4.0,1,0,0,No,C,0,0,100,0,40,20,20,,,0.0,3.999999999999986,2187.5,2187.5,0.0,0.25,0.25,0.25,0.25,50.0,50.0,,,0.13712093494393246,0.04252825000991628,6
105,13,2,40.08252,12.142334,27,Female,Yes,No,Not Applicable,20.0,30.0,50.0,50.0,,,30.0,20.0,4,2,23.0,27.0,50.0,50.0,,,27.0,23.0,23.0,27.0,27.0,23.0,50.0,50.0,,,3.0,3.0,3.0,3.0,0.0,0.0,,,0.0514832064024041,0.0,0.0514832064024041,0.0,0.948516793597596,1.0,0.948516793597596,1.0,15.0,10.0,26.0,8.0,4.0,12.0,41.0,24.0,23.0,16.0,16.0,8.0,0,1,0,No,C,0,0,100,0,40,20,20,,,9.0,0.0,1650.0,1779.0,-129.0,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.1395845500791481,0.04252825000991628,6
105,13,3,50.5168457,22.47583,27,Female,Yes,No,Not Applicable,15.0,25.0,40.0,60.0,,,35.0,25.0,4,2,14.000000000000002,21.0,45.0,55.00000000000001,,,32.0,33.0,12.0,24.0,36.0,28.000000000000004,47.0,53.0,,,0.9999999999999982,4.0,3.0,8.0,5.0,4.999999999999993,,,0.0765356918873511,0.042962057701503,0.0440674150986177,0.059988030512285,0.9234643081126488,0.9570379422984968,0.9559325849013822,0.9400119694877148,15.0,10.0,26.0,8.0,4.0,12.0,67.0,36.0,38.0,24.0,26.0,12.0,0,0,1,No,C,0,0,100,0,40,20,20,,,22.5,24.999999999999964,1425.0,1587.5,-162.5,23.0,27.0,27.0,23.0,50.0,50.0,,,0.13672281651169585,0.04252825000991628,6
106,13,1,43.6665039,34.1835938,19,Female,No,No,Not Applicable,40.0,30.0,55.0,45.0,,,20.0,10.0,4,2,35.0,30.0,55.00000000000001,45.0,,,20.0,15.0,35.0,30.0,20.0,15.0,56.99999999999999,43.0,,,5.0,0.0,0.0,5.0,7.105427357601002e-15,0.0,,,0.0695292291058419,0.0,0.0695292291058424,0.0171106878497448,0.930470770894158,1.0,0.9304707708941576,0.9828893121502552,8.0,6.0,15.0,8.0,4.0,12.0,15.0,12.0,8.0,8.0,6.0,4.0,1,0,0,No,C,0,0,100,0,40,20,20,,,12.5,2.524354896707238e-29,2250.0,2187.5,62.5,0.25,0.25,0.25,0.25,50.0,50.0,,,0.13712093494393246,0.04252825000991628,7
106,13,2,60.3334961,15.800293,19,Female,No,No,Not Applicable,15.0,40.0,45.0,55.0,,,30.0,15.0,4,2,23.0,27.0,50.0,50.0,,,27.0,23.0,28.000000000000004,28.000000000000004,28.000000000000004,16.0,51.0,49.0,,,8.0,13.0,3.0,8.0,5.0,5.0,,,0.148208249393918,0.0425282500099162,0.1498087445418112,0.0510155674759453,0.8517917506060819,0.9574717499900838,0.8501912554581887,0.9489844325240546,15.0,10.0,26.0,8.0,4.0,12.0,41.0,24.0,23.0,16.0,16.0,8.0,0,1,0,No,C,0,0,100,0,40,20,20,,,76.5,25.0,1737.5,1779.0,-41.5,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.1395845500791481,0.04252825000991628,7
106,13,3,113.033691,12.5498047,19,Female,No,No,Not Applicable,10.0,15.0,40.0,60.0,,,35.0,40.0,4,2,14.000000000000002,21.0,45.0,55.00000000000001,,,32.0,33.0,9.0,33.0,37.0,21.0,42.0,57.99999999999999,,,4.000000000000002,6.0,3.0,7.0,5.0,4.999999999999993,,,0.0945976048696828,0.042962057701503,0.2168990565306641,0.0172691636642552,0.9054023951303172,0.9570379422984968,0.7831009434693359,0.9827308363357448,15.0,10.0,26.0,8.0,4.0,12.0,67.0,36.0,38.0,24.0,26.0,12.0,0,0,1,No,C,0,0,100,0,40,20,20,,,27.500000000000004,24.999999999999964,1537.5,1587.5,-50.0,23.0,27.0,27.0,23.0,50.0,50.0,,,0.13672281651169585,0.04252825000991628,7
107,13,1,143.7002,19.3999023,19,Female,No,No,Not Applicable,41.0,32.0,57.0,43.0,,,17.0,10.0,4,2,35.0,30.0,55.00000000000001,45.0,,,20.0,15.0,35.0,30.0,20.0,15.0,57.99999999999999,42.0,,,6.0,2.0,3.0,5.0,1.999999999999993,2.0,,,0.0803269629183504,0.0171106878497448,0.0803269629183505,0.0085904899103,0.9196730370816496,0.9828893121502552,0.9196730370816496,0.9914095100897,8.0,6.0,15.0,8.0,4.0,12.0,15.0,12.0,8.0,8.0,6.0,4.0,1,0,0,No,C,0,0,100,0,40,20,20,,,18.5,3.999999999999986,2423.5,2187.5,236.0,0.25,0.25,0.25,0.25,50.0,50.0,,,0.13712093494393246,0.04252825000991628,4
107,13,2,48.9169922,16.0332031,19,Female,No,No,Not Applicable,36.0,27.0,52.0,48.0,,,22.0,15.0,4,2,23.0,27.0,50.0,50.0,,,27.0,23.0,28.999999999999996,30.0,24.0,17.0,55.00000000000001,45.0,,,13.0,0.0,5.0,8.0,2.0,2.0,,,0.1355728466223552,0.0169904018554293,0.0637088520984905,0.0255442732010818,0.8644271533776449,0.9830095981445708,0.9362911479015096,0.974455726798918,15.0,10.0,26.0,8.0,4.0,12.0,41.0,24.0,23.0,16.0,16.0,8.0,0,1,0,No,C,0,0,100,0,40,20,20,,,64.5,4.0,2083.5,1779.0,304.5,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.1395845500791481,0.04252825000991628,4
107,13,3,26.9169922,17.25,19,Female,No,No,Not Applicable,34.0,26.0,49.0,51.0,,,22.0,18.0,4,2,14.000000000000002,21.0,45.0,55.00000000000001,,,32.0,33.0,24.0,24.0,28.999999999999996,23.0,54.0,46.0,,,20.0,5.0,10.0,15.0,4.0,4.000000000000007,,,0.2361827895435383,0.034038811633641,0.1105408738151943,0.0424941116872968,0.7638172104564617,0.9659611883663588,0.8894591261848057,0.9575058883127032,15.0,10.0,26.0,8.0,4.0,12.0,67.0,36.0,38.0,24.0,26.0,12.0,0,0,1,No,C,0,0,100,0,40,20,20,,,187.5,16.00000000000003,2060.0,1587.5,472.5,23.0,27.0,27.0,23.0,50.0,50.0,,,0.13672281651169585,0.04252825000991628,4
108,13,1,35.215332,7.699707,31,Male,Yes,No,Never,35.0,30.0,50.0,50.0,,,20.0,15.0,4,2,35.0,30.0,55.00000000000001,45.0,,,20.0,15.0,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.0,0.0,0.0,0.0,5.000000000000007,5.0,,,0.0,0.0425282500099162,4.002140991903532e-09,0.0425282500099162,1.0,0.9574717499900838,0.999999995997859,0.9574717499900838,8.0,6.0,15.0,8.0,4.0,12.0,15.0,12.0,8.0,8.0,6.0,4.0,1,0,0,No,C,0,0,100,0,40,20,20,,,0.0,25.000000000000036,2187.5,2187.5,0.0,0.25,0.25,0.25,0.25,50.0,50.0,,,0.13712093494393246,0.04252825000991628,10
108,13,2,32.9990234,13.6992188,31,Male,Yes,No,Never,29.0,26.0,50.0,50.0,,,30.0,15.0,4,2,23.0,27.0,50.0,50.0,,,27.0,23.0,23.0,27.0,27.0,23.0,52.0,48.0,,,6.0,1.0,3.0,8.0,0.0,0.0,,,0.0962316911097463,0.0,0.0962316911097463,0.0169904018554293,0.9037683088902536,1.0,0.9037683088902536,0.9830095981445708,15.0,10.0,26.0,8.0,4.0,12.0,41.0,24.0,23.0,16.0,16.0,8.0,0,1,0,No,C,0,0,100,0,40,20,20,,,27.5,0.0,1660.5,1779.0,-118.5,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.1395845500791481,0.04252825000991628,10
108,13,3,41.31543,8.449707,31,Male,Yes,No,Never,15.0,20.0,45.0,55.0,,,30.0,35.0,4,2,14.000000000000002,21.0,45.0,55.00000000000001,,,32.0,33.0,18.0,22.0,38.0,22.0,45.0,55.00000000000001,,,0.9999999999999982,1.0,2.0,2.0,0.0,7.105427357601002e-15,,,0.025637816028615,0.0,0.1245770713677503,0.0,0.974362183971385,1.0,0.8754229286322497,1.0,15.0,10.0,26.0,8.0,4.0,12.0,67.0,36.0,38.0,24.0,26.0,12.0,0,0,1,No,C,0,0,100,0,40,20,20,,,2.499999999999999,2.524354896707238e-29,1687.5,1587.5,100.0,23.0,27.0,27.0,23.0,50.0,50.0,,,0.13672281651169585,0.04252825000991628,10
109,13,1,55.8833,55.25,28,Female,Yes,Yes,Sometimes,35.0,30.0,43.0,57.0,,,20.0,15.0,4,2,35.0,30.0,55.00000000000001,45.0,,,20.0,15.0,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.0,0.0,0.0,0.0,12.000000000000009,12.0,,,0.0,0.1020622171493732,4.002140991903532e-09,0.1020622171493732,1.0,0.8979377828506268,0.999999995997859,0.8979377828506268,8.0,6.0,15.0,8.0,4.0,12.0,15.0,12.0,8.0,8.0,6.0,4.0,1,0,0,Yes,C,0,0,100,0,40,20,20,,,0.0,144.00000000000009,2187.5,2187.5,0.0,0.25,0.25,0.25,0.25,50.0,50.0,,,0.13712093494393246,0.04252825000991628,2
109,13,2,191.8833,21.8833,28,Female,Yes,Yes,Sometimes,23.0,27.0,50.0,50.0,,,27.0,23.0,4,2,23.0,27.0,50.0,50.0,,,27.0,23.0,23.0,27.0,27.0,23.0,50.0,50.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,15.0,10.0,26.0,8.0,4.0,12.0,41.0,24.0,23.0,16.0,16.0,8.0,0,1,0,Yes,C,0,0,100,0,40,20,20,,,0.0,0.0,1779.0,1779.0,0.0,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.1395845500791481,0.04252825000991628,2
109,13,3,258.7339,32.3500977,28,Female,Yes,Yes,Sometimes,15.0,20.0,34.0,66.0,,,30.0,35.0,4,2,14.000000000000002,21.0,45.0,55.00000000000001,,,32.0,33.0,14.000000000000002,22.0,32.0,32.0,45.0,55.00000000000001,,,0.9999999999999982,1.0,2.0,2.0,11.0,10.999999999999991,,,0.025637816028615,0.0956763095714938,0.0344297249456671,0.0956763095714938,0.974362183971385,0.904323690428506,0.9655702750543328,0.904323690428506,15.0,10.0,26.0,8.0,4.0,12.0,67.0,36.0,38.0,24.0,26.0,12.0,0,0,1,Yes,C,0,0,100,0,40,20,20,,,2.499999999999999,120.99999999999991,1687.5,1587.5,100.0,23.0,27.0,27.0,23.0,50.0,50.0,,,0.13672281651169585,0.04252825000991628,2
110,13,1,71.7001953,12.0664063,24,Male,No,No,Not Applicable,35.0,30.0,70.0,30.0,,,20.0,15.0,4,2,35.0,30.0,55.00000000000001,45.0,,,20.0,15.0,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.0,0.0,0.0,0.0,14.999999999999991,15.0,,,0.0,0.1319140868736712,4.002140991903532e-09,0.1319140868736712,1.0,0.8680859131263288,0.999999995997859,0.8680859131263288,8.0,6.0,15.0,8.0,4.0,12.0,15.0,12.0,8.0,8.0,6.0,4.0,1,0,0,No,C,0,0,100,0,40,20,20,,,0.0,224.9999999999999,2187.5,2187.5,0.0,0.25,0.25,0.25,0.25,50.0,50.0,,,0.13712093494393246,0.04252825000991628,10
110,13,2,9.316895,6.949707,24,Male,No,No,Not Applicable,30.0,35.0,60.0,40.0,,,20.0,15.0,4,2,23.0,27.0,50.0,50.0,,,27.0,23.0,23.0,27.0,27.0,23.0,55.00000000000001,45.0,,,7.0,8.0,7.0,8.0,10.0,10.0,,,0.1302774445772037,0.0854351026245885,0.1302774445772037,0.042962057701503,0.8697225554227962,0.9145648973754116,0.8697225554227962,0.9570379422984968,15.0,10.0,26.0,8.0,4.0,12.0,41.0,24.0,23.0,16.0,16.0,8.0,0,1,0,No,C,0,0,100,0,40,20,20,,,56.5,100.0,2187.5,1779.0,408.5,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.1395845500791481,0.04252825000991628,10
110,13,3,21.6665039,10.6669922,24,Male,No,No,Not Applicable,25.0,30.0,50.0,50.0,,,25.0,20.0,4,2,14.000000000000002,21.0,45.0,55.00000000000001,,,32.0,33.0,20.0,31.0,26.0,23.0,51.0,48.0,,,10.999999999999998,9.0,7.0,13.0,5.0,5.000000000000007,,,0.1784073443739722,0.0425282500099162,0.0537889680395149,0.0128702359968638,0.8215926556260278,0.9574717499900838,0.9462110319604852,0.987129764003136,15.0,10.0,26.0,8.0,4.0,12.0,67.0,36.0,38.0,24.0,26.0,12.0,0,0,1,No,C,0,0,100,0,40,20,20,,,104.99999999999999,25.000000000000036,1887.5,1587.5,300.0,23.0,27.0,27.0,23.0,50.0,50.0,,,0.13672281651169585,0.04252825000991628,10
112,13,1,111.900391,23.3164063,37,Female,No,No,Not Applicable,35.0,30.0,60.0,40.0,,,20.0,15.0,4,2,35.0,30.0,55.00000000000001,45.0,,,20.0,15.0,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.0,0.0,0.0,0.0,4.999999999999993,5.0,,,0.0,0.042962057701503,4.002140991903532e-09,0.042962057701503,1.0,0.9570379422984968,0.999999995997859,0.9570379422984968,8.0,6.0,15.0,8.0,4.0,12.0,15.0,12.0,8.0,8.0,6.0,4.0,1,0,0,No,C,0,0,100,0,40,20,20,,,0.0,24.999999999999964,2187.5,2187.5,0.0,0.25,0.25,0.25,0.25,50.0,50.0,,,0.13712093494393246,0.04252825000991628,10
112,13,2,38.2167969,25.9165039,37,Female,No,No,Not Applicable,15.0,20.0,30.0,70.0,,,30.0,35.0,4,2,23.0,27.0,50.0,50.0,,,27.0,23.0,23.0,27.0,27.0,23.0,45.0,55.00000000000001,,,8.0,7.0,3.0,12.0,20.0,20.0,,,0.139584550079148,0.174083729392848,0.139584550079148,0.1319140868736712,0.860415449920852,0.8259162706071519,0.860415449920852,0.8680859131263288,15.0,10.0,26.0,8.0,4.0,12.0,41.0,24.0,23.0,16.0,16.0,8.0,0,1,0,No,C,0,0,100,0,40,20,20,,,66.5,400.0,1687.5,1779.0,-91.5,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.1395845500791481,0.04252825000991628,10
112,13,3,31.7998047,16.1000977,37,Female,No,No,Not Applicable,10.0,15.0,20.0,80.0,,,35.0,40.0,4,2,14.000000000000002,21.0,45.0,55.00000000000001,,,32.0,33.0,8.0,15.0,33.0,45.0,42.0,57.99999999999999,,,4.000000000000002,6.0,3.0,7.0,25.0,24.999999999999993,,,0.0945976048696828,0.2288773647471081,0.0452606042796392,0.2036724414773607,0.9054023951303172,0.7711226352528918,0.9547393957203608,0.7963275585226393,15.0,10.0,26.0,8.0,4.0,12.0,67.0,36.0,38.0,24.0,26.0,12.0,0,0,1,No,C,0,0,100,0,40,20,20,,,27.500000000000004,624.9999999999998,1537.5,1587.5,-50.0,23.0,27.0,27.0,23.0,50.0,50.0,,,0.13672281651169585,0.04252825000991628,10
113,13,1,65.8833,25.8999023,36,Female,No,No,Never,38.0,30.0,45.0,55.0,,,20.0,12.0,4,2,35.0,30.0,55.00000000000001,45.0,,,20.0,15.0,35.0,30.0,20.0,15.0,56.00000000000001,44.0,,,3.0,0.0,0.0,3.0,10.000000000000009,10.0,,,0.0406143256780663,0.0850032117757428,0.0406143256780671,0.093524737052449,0.9593856743219336,0.9149967882242572,0.9593856743219328,0.906475262947551,8.0,6.0,15.0,8.0,4.0,12.0,15.0,12.0,8.0,8.0,6.0,4.0,1,0,0,No,C,0,0,100,0,40,20,20,,,4.5,100.00000000000007,2222.0,2187.5,34.5,0.25,0.25,0.25,0.25,50.0,50.0,,,0.13712093494393246,0.04252825000991628,10
113,13,2,53.0834961,15.7832031,36,Female,No,No,Never,13.0,20.0,50.0,50.0,,,31.0,36.0,4,2,23.0,27.0,50.0,50.0,,,27.0,23.0,26.0,27.0,27.0,19.0,44.0,56.00000000000001,,,10.0,7.0,4.0,13.0,0.0,0.0,,,0.1591795415941964,0.0,0.2003768679498126,0.051066896877642,0.8408204584058036,1.0,0.7996231320501874,0.948933103122358,15.0,10.0,26.0,8.0,4.0,12.0,41.0,24.0,23.0,16.0,16.0,8.0,0,1,0,No,C,0,0,100,0,40,20,20,,,83.5,0.0,1656.5,1779.0,-122.5,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.1395845500791481,0.04252825000991628,10
113,13,3,25.0664063,10.2167969,36,Female,No,No,Never,12.0,19.0,53.0,47.0,,,32.0,37.0,4,2,14.000000000000002,21.0,45.0,55.00000000000001,,,32.0,33.0,7.000000000000001,14.000000000000002,33.0,45.0,44.0,56.00000000000001,,,2.0000000000000018,2.0,0.0,4.0,8.0,8.000000000000007,,,0.0417265122573158,0.0679957386535073,0.1022570644415963,0.0765253874195538,0.958273487742684,0.9320042613464926,0.8977429355584037,0.9234746125804462,15.0,10.0,26.0,8.0,4.0,12.0,67.0,36.0,38.0,24.0,26.0,12.0,0,0,1,No,C,0,0,100,0,40,20,20,,,6.000000000000002,64.00000000000006,1624.5,1587.5,37.0,23.0,27.0,27.0,23.0,50.0,50.0,,,0.13672281651169585,0.04252825000991628,10
114,13,1,47.8984375,38.4819336,28,Female,No,No,Not Applicable,33.0,30.0,57.0,43.0,,,20.0,17.0,4,2,35.0,30.0,55.00000000000001,45.0,,,20.0,15.0,35.0,30.0,20.0,15.0,54.0,46.0,,,2.0,0.0,0.0,2.0,1.999999999999993,2.0,,,0.0257551511608132,0.0171106878497448,0.0257551511608119,0.0256372613747282,0.9742448488391868,0.9828893121502552,0.974244848839188,0.9743627386252716,8.0,6.0,15.0,8.0,4.0,12.0,15.0,12.0,8.0,8.0,6.0,4.0,1,0,0,No,C,0,0,100,0,40,20,20,,,2.0,3.999999999999986,2169.5,2187.5,-18.0,0.25,0.25,0.25,0.25,50.0,50.0,,,0.13712093494393246,0.04252825000991628,2
114,13,2,118.8457,43.2651367,28,Female,No,No,Not Applicable,20.0,31.0,52.0,48.0,,,31.0,18.0,4,2,23.0,27.0,50.0,50.0,,,27.0,23.0,22.0,26.0,26.0,26.0,50.0,50.0,,,3.0,4.0,4.0,5.0,2.0,2.0,,,0.0703685365349812,0.0169904018554293,0.0937387913617215,0.0169904018554293,0.9296314634650188,0.9830095981445708,0.9062612086382784,0.9830095981445708,15.0,10.0,26.0,8.0,4.0,12.0,41.0,24.0,23.0,16.0,16.0,8.0,0,1,0,No,C,0,0,100,0,40,20,20,,,16.5,4.0,1611.5,1779.0,-167.5,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.1395845500791481,0.04252825000991628,2
114,13,3,28.46582,22.6660156,28,Female,No,No,Not Applicable,18.0,29.0,58.0,42.0,,,33.0,20.0,4,2,14.000000000000002,21.0,45.0,55.00000000000001,,,32.0,33.0,12.0,25.0,38.0,25.0,49.0,51.0,,,3.9999999999999982,8.0,1.0,13.0,13.0,13.000000000000009,,,0.134606946696511,0.1106187836846863,0.09330578558517,0.0766800918859965,0.865393053303489,0.8893812163153136,0.90669421441483,0.9233199081140034,15.0,10.0,26.0,8.0,4.0,12.0,67.0,36.0,38.0,24.0,26.0,12.0,0,0,1,No,C,0,0,100,0,40,20,20,,,62.5,169.00000000000009,1513.5,1587.5,-74.0,23.0,27.0,27.0,23.0,50.0,50.0,,,0.13672281651169585,0.04252825000991628,2
115,13,1,61.4335938,10.1665039,20,Prefer Not To Say,No,No,Not Applicable,40.0,30.0,50.0,50.0,,,20.0,10.0,4,2,35.0,30.0,55.00000000000001,45.0,,,20.0,15.0,35.0,30.0,20.0,15.0,56.99999999999999,43.0,,,5.0,0.0,0.0,5.0,5.000000000000007,5.0,,,0.0695292291058419,0.0425282500099162,0.0695292291058424,0.0596237058175414,0.930470770894158,0.9574717499900838,0.9304707708941576,0.9403762941824584,8.0,6.0,15.0,8.0,4.0,12.0,15.0,12.0,8.0,8.0,6.0,4.0,1,0,0,No,C,0,0,100,0,40,20,20,,,12.5,25.000000000000036,2250.0,2187.5,62.5,0.25,0.25,0.25,0.25,50.0,50.0,,,0.13712093494393246,0.04252825000991628,8
115,13,2,8.983398,1.46679688,20,Prefer Not To Say,No,No,Not Applicable,40.0,30.0,50.0,50.0,,,20.0,10.0,4,2,23.0,27.0,50.0,50.0,,,27.0,23.0,28.000000000000004,28.000000000000004,28.000000000000004,16.0,56.99999999999999,43.0,,,17.0,3.0,7.0,13.0,0.0,0.0,,,0.2001925529366401,0.0,0.1334071649969278,0.0596237058175414,0.7998074470633598,1.0,0.8665928350030722,0.9403762941824584,15.0,10.0,26.0,8.0,4.0,12.0,41.0,24.0,23.0,16.0,16.0,8.0,0,1,0,No,C,0,0,100,0,40,20,20,,,129.0,0.0,2250.0,1779.0,471.0,35.0,30.0,20.0,15.0,55.00000000000001,45.0,,,0.1395845500791481,0.04252825000991628,8
115,13,3,6.116699,2.11669922,20,Prefer Not To Say,No,No,Not Applicable,50.0,20.0,50.0,50.0,,,20.0,10.0,4,2,14.000000000000002,21.0,45.0,55.00000000000001,,,32.0,33.0,28.000000000000004,28.000000000000004,28.000000000000004,16.0,57.99999999999999,42.0,,,36.0,1.0,12.0,23.0,5.0,5.000000000000007,,,0.3666331475345982,0.0425282500099162,0.1933626369517691,0.0682018423754005,0.6333668524654017,0.9574717499900838,0.8066373630482309,0.9317981576245996,15.0,10.0,26.0,8.0,4.0,12.0,67.0,36.0,38.0,24.0,26.0,12.0,0,0,1,No,C,0,0,100,0,40,20,20,,,492.5,25.000000000000036,2350.0,1587.5,762.5,23.0,27.0,27.0,23.0,50.0,50.0,,,0.13672281651169585,0.04252825000991628,8
