ACC_c,ACC_u,AEWCC_c,AEWCC_u,AMDCC_c,AMDCC_u,CC_c,CC_u,Chosen Urn,DQ_C_o,DQ_C_s,DQ_U_o,DQ_U_s,DV_bayesInExp,DV_seqBall_1,DV_seqBall_2,DV_seqBall_3,EWCC_c,EWCC_u,H_c,H_p,H_r,H_s,JSD_C_priorVpos,JSD_C_rc,JSD_C_rs,JSD_U_ct,JSD_U_priorVpos,JSD_U_rc,JSD_U_rs,JSD_U_rt,JSD_U_st,MDCC_c,MDCC_u,MSE_ff_RvC,MSE_hsi_RvC,MSE_hsi_RvT,MSE_hsi_SvT,MSE_hsi_TvC,MSE_hsi_TvR,MSE_hsi_diff_TvR_TvC,age,bayesFamaliar,bayesInExp,cB_c,cB_r,cB_s,cG_c,cG_r,cG_s,cP_c,cP_r,cP_s,cW_c,cW_r,cW_s,colours,diff_cB,diff_cG,diff_cP,diff_cW,diff_uA,diff_uB,diff_uC,diff_uD,instanceName,instanceSeq,participantID,prior_cB,prior_cG,prior_cP,prior_cW,prior_uA,prior_uB,prior_uC,prior_uD,probSubject,responseTimeColour,responseTimeUrn,seqBall,sex,totalBalls,totalBalls_B,totalBalls_G,totalBalls_P,totalBalls_W,uA_c,uA_r,uA_s,uA_t,uB_c,uB_r,uB_s,uB_t,uC_c,uC_r,uC_s,uC_t,uD_c,uD_r,uD_s,uD_t,urns
54.0,46.0,36.0,28.0,18.0,18.0,18.0,18.0,C,0.6643877340375509,0.8190138455682574,0.3581698850609507,0.5393309820030852,No,0,0,1,12.0,11.0,0.566090653034748,0.5052482226498788,1.1567796494470395,1.1567796494470395,0.0300592424263726,0.3356122659624491,0.1809861544317426,0.22781387210026416,0.102749623342663,0.6418301149390493,0.4606690179969148,0.7810163551494856,0.4113330221378465,6.0,7.0,722.0,3010.6666666666665,3800.0,466.6666666666667,50.666666666666664,3800.0,3749.3333333333335,31,No,Never,23.0,34.0,54.0,,,,64.0,27.0,23.0,13.0,39.0,23.0,3,11.0,,37.0,26.0,64.0,6.0,70.0,,9,5,63,20.0,,65.0,14.000000000000002,2.0,7.000000000000001,91.0,,No,22.8667,28.5668945,3,Female,30,10,,10.0,10,6.0,70.0,20.0,0,4.0,10.0,10.0,0,90.0,20.0,70.0,100,,,,0,3
18.0,10.0,12.0,6.0,6.0,4.0,18.0,10.0,C,0.8282765323974975,0.8282765323974975,1.0,1.0,No,1,0,0,12.0,6.0,1.1567796494470395,1.584962500721156,1.1567796494470395,1.1567796494470395,0.1776459802009027,0.1717234676025024,0.1717234676025024,0.4113330221378465,0.3285160897540615,0.0,0.0,0.4113330221378465,0.4113330221378465,6.0,4.0,200.0,0.0,466.6666666666667,466.6666666666667,466.6666666666667,466.6666666666667,0.0,20,Yes,Never,23.0,33.0,23.0,,,,54.0,34.0,54.0,23.0,33.0,23.0,3,10.0,,20.0,10.0,0.0,0.0,0.0,,9,6,64,33.333333333333336,,33.333333333333336,33.333333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333,,No,45.1147461,45.29834,1,Female,30,10,,10.0,10,10.0,10.0,10.0,0,20.0,20.0,20.0,0,70.0,70.0,70.0,100,,,,0,3
36.0,28.0,24.0,17.0,12.0,11.0,18.0,18.0,C,0.817515779775583,0.8797303480792676,0.850844390870787,0.850844390870787,No,0,1,0,12.0,11.0,0.5052482226498788,1.1567796494470395,0.9343248650827166,0.5052482226498788,0.1115823927383855,0.182484220224417,0.1202696519207323,0.21570842682572497,0.2333379609250525,0.149155609129213,0.149155609129213,0.3375001774307808,0.21570842682572497,6.0,7.0,211.0,72.66666666666667,228.66666666666666,44.666666666666664,44.666666666666664,228.66666666666663,184.0,20,Yes,Never,20.0,28.0,22.0,,,,65.0,45.0,59.0,14.000000000000002,27.0,19.0,3,8.0,,20.0,12.999999999999998,5.0,6.999999999999999,12.0,,9,6,64,23.0,,54.0,23.0,10.0,20.0,70.0,,No,35.83203,40.715332,2,Female,30,10,,10.0,10,2.0,7.0,2.0,0,7.000000000000001,14.0,7.000000000000001,0,91.0,79.0,91.0,100,,,,0,3
54.0,46.0,36.0,28.0,18.0,18.0,18.0,18.0,C,0.6895436095178209,0.899044857128211,0.531075585427957,0.7252550211388354,No,0,0,1,12.0,11.0,0.566090653034748,0.5052482226498788,1.2271886265447818,1.0712827200878936,0.0300592424263726,0.3104563904821791,0.100955142871789,0.22781387210026416,0.102749623342663,0.468924414572043,0.2747449788611645,0.6148124094572082,0.39785975226357684,6.0,7.0,658.6666666666666,1504.6666666666667,2066.0,453.6666666666667,50.666666666666664,2066.0,2015.3333333333333,20,Yes,Never,23.0,45.0,46.0,,,,64.0,28.0,36.0,13.0,27.0,18.0,3,22.0,,36.0,14.0,47.0,1.0,48.0,,9,6,64,20.0,,65.0,14.000000000000002,2.0,7.000000000000001,91.0,,No,30.5986328,105.47998,3,Female,30,10,,10.0,10,6.0,53.0,22.0,0,4.0,5.0,6.0,0,90.0,42.0,71.0,100,,,,0,3
18.0,10.0,12.0,6.0,6.0,4.0,18.0,10.0,C,0.8095056756415434,0.7425118986174544,0.8535376653503053,0.8535376653503053,No,1,0,0,12.0,6.0,1.1567796494470395,1.584962500721156,1.3366664819166876,1.1567796494470395,0.1776459802009027,0.1904943243584566,0.2574881013825457,0.4113330221378465,0.3285160897540615,0.1464623346496947,0.1464623346496947,0.5223079570704524,0.4113330221378465,6.0,4.0,158.0,150.0,1116.6666666666667,466.6666666666667,466.6666666666667,1116.6666666666667,650.0,24,No,Not Applicable,23.0,40.0,21.0,,,,54.0,50.0,46.0,23.0,10.0,32.0,3,17.0,,4.0,13.0,0.0,15.0,15.0,,9,5,65,33.333333333333336,,33.333333333333336,33.333333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333,,No,39.6000977,51.1000977,1,Female,30,10,,10.0,10,10.0,10.0,10.0,0,20.0,35.0,20.0,0,70.0,55.0,70.0,100,,,,0,3
36.0,28.0,24.0,17.0,12.0,11.0,18.0,18.0,C,0.8978461185330304,0.8124707714459868,0.766954321640003,0.856560879464406,No,0,1,0,12.0,11.0,0.5052482226498788,1.1567796494470395,0.8112781244591328,0.7465398724154994,0.1115823927383855,0.1021538814669695,0.1875292285540132,0.21570842682572497,0.2333379609250525,0.233045678359997,0.143439120535594,0.3713830650016636,0.3011712251634228,6.0,7.0,47.0,194.66666666666663,416.6666666666667,172.66666666666666,44.666666666666664,416.6666666666667,372.0,24,No,Not Applicable,20.0,30.0,18.0,,,,65.0,60.0,56.99999999999999,14.000000000000002,10.0,25.0,3,10.0,,5.0,4.000000000000002,2.0,18.0,16.0,,9,5,65,23.0,,54.0,23.0,10.0,20.0,70.0,,No,27.2666016,30.9667969,2,Female,30,10,,10.0,10,2.0,0.0,2.0,0,7.000000000000001,25.0,15.0,0,91.0,75.0,83.0,100,,,,0,3
54.0,46.0,36.0,28.0,18.0,18.0,18.0,18.0,C,0.8776995720689119,0.8793233587599425,0.7277498485061036,0.932019668439244,No,0,0,1,12.0,11.0,0.566090653034748,0.5052482226498788,0.7219280948873623,0.584238811642856,0.0300592424263726,0.122300427931088,0.1206766412400575,0.22781387210026416,0.102749623342663,0.2722501514938964,0.0679803315607561,0.3286815269308577,0.27166936720726437,6.0,7.0,98.0,130.66666666666666,266.6666666666667,130.66666666666669,50.666666666666664,266.6666666666667,216.00000000000003,24,No,Not Applicable,23.0,30.0,18.0,,,,64.0,50.0,60.0,13.0,20.0,22.0,3,7.0,,14.0,7.0,6.0,16.0,10.0,,9,5,65,20.0,,65.0,14.000000000000002,2.0,7.000000000000001,91.0,,No,23.6333,17.7666016,3,Female,30,10,,10.0,10,6.0,0.0,0.0,0,4.0,20.0,14.000000000000002,0,90.0,80.0,86.0,100,,,,0,3
18.0,10.0,12.0,6.0,6.0,4.0,18.0,10.0,C,0.8721116007035248,0.8721116007035248,1.0,1.0,No,1,0,0,12.0,6.0,1.1567796494470395,1.584962500721156,1.1567796494470395,1.1567796494470395,0.1776459802009027,0.1278883992964752,0.1278883992964752,0.4113330221378465,0.3285160897540615,0.0,0.0,0.4113330221378465,0.4113330221378465,6.0,4.0,80.66666666666667,0.0,466.6666666666667,466.6666666666667,466.6666666666667,466.6666666666667,0.0,30,No,Not Applicable,23.0,12.0,23.0,,,,54.0,65.0,54.0,23.0,23.0,23.0,3,11.0,,11.0,0.0,0.0,0.0,0.0,,9,8,66,33.333333333333336,,33.333333333333336,33.333333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333,,Yes,18.0991211,12.4663086,1,Female,30,10,,10.0,10,10.0,10.0,10.0,0,20.0,20.0,20.0,0,70.0,70.0,70.0,100,,,,0,3
36.0,28.0,24.0,17.0,12.0,11.0,18.0,18.0,C,0.9305768066633232,0.8724079621952513,0.8655328366825961,0.8655328366825961,No,0,1,0,12.0,11.0,0.5052482226498788,1.1567796494470395,0.884183719779189,0.5052482226498788,0.1115823927383855,0.0694231933366769,0.1275920378047487,0.21570842682572497,0.2333379609250525,0.1344671633174039,0.1344671633174039,0.3286815269308577,0.21570842682572497,6.0,7.0,31.0,64.66666666666667,216.66666666666666,44.666666666666664,44.666666666666664,216.66666666666663,172.0,30,No,Not Applicable,20.0,15.0,21.0,,,,65.0,73.0,59.0,14.000000000000002,12.0,20.0,3,5.0,,8.0,2.0000000000000018,3.0,7.999999999999999,11.0,,9,8,66,23.0,,54.0,23.0,10.0,20.0,70.0,,Yes,28.3823242,13.58252,2,Female,30,10,,10.0,10,2.0,5.0,2.0,0,7.000000000000001,15.0,7.000000000000001,0,91.0,80.0,91.0,100,,,,0,3
54.0,46.0,36.0,28.0,18.0,18.0,18.0,18.0,C,0.5242203731965696,0.8546850915132977,0.3719027160051087,0.5140632218992205,No,0,0,1,12.0,11.0,0.566090653034748,0.5052482226498788,1.2739007634346253,1.0040477520010098,0.0300592424263726,0.4757796268034305,0.1453149084867022,0.22781387210026416,0.102749623342663,0.6280972839948913,0.4859367781007795,0.7727930937372581,0.36309878214489144,6.0,7.0,1522.6666666666667,2780.6666666666665,3554.0,304.6666666666667,50.666666666666664,3554.0,3503.3333333333335,30,No,Not Applicable,23.0,65.0,51.0,,,,64.0,12.0,24.0,13.0,23.0,25.0,3,42.0,,52.0,10.0,59.0,10.0,69.0,,9,8,66,20.0,,65.0,14.000000000000002,2.0,7.000000000000001,91.0,,Yes,33.81543,56.6811523,3,Female,30,10,,10.0,10,6.0,65.0,17.0,0,4.0,14.0,7.000000000000001,0,90.0,21.0,76.0,100,,,,0,3
18.0,10.0,12.0,6.0,6.0,4.0,18.0,10.0,C,0.9785719912305456,0.9785719912305456,1.0,1.0,No,1,0,0,12.0,6.0,1.1567796494470395,1.584962500721156,1.1567796494470395,1.1567796494470395,0.1776459802009027,0.0214280087694544,0.0214280087694544,0.4113330221378465,0.3285160897540615,0.0,0.0,0.4113330221378465,0.4113330221378465,6.0,4.0,2.6666666666666665,0.0,466.6666666666667,466.6666666666667,466.6666666666667,466.6666666666667,0.0,18,No,Not Applicable,23.0,21.0,23.0,,,,54.0,56.0,54.0,23.0,23.0,23.0,3,2.0,,2.0,0.0,0.0,0.0,0.0,,9,4,67,33.333333333333336,,33.333333333333336,33.333333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333,,No,82.2334,51.3500977,1,Female,30,10,,10.0,10,10.0,10.0,10.0,0,20.0,20.0,20.0,0,70.0,70.0,70.0,100,,,,0,3
36.0,28.0,24.0,17.0,12.0,11.0,18.0,18.0,C,0.9896650288953572,1.0,0.9838583015194534,0.9838583015194534,No,0,1,0,12.0,11.0,0.5052482226498788,1.1567796494470395,0.5411884030780175,0.5052482226498788,0.1115823927383855,0.0103349711046429,0.0,0.21570842682572497,0.2333379609250525,0.0161416984805465,0.0161416984805465,0.2278138721002642,0.21570842682572497,6.0,7.0,0.3333333333333321,0.6666666666666661,56.0,44.666666666666664,44.666666666666664,56.0,11.333333333333336,18,No,Not Applicable,20.0,20.0,20.0,,,,65.0,65.0,65.0,14.000000000000002,15.0,15.0,3,0.0,,0.0,0.9999999999999982,0.0,0.9999999999999992,1.0,,9,4,67,23.0,,54.0,23.0,10.0,20.0,70.0,,No,98.0498047,200.5669,2,Female,30,10,,10.0,10,2.0,2.0,2.0,0,7.000000000000001,8.0,7.000000000000001,0,91.0,90.0,91.0,100,,,,0,3
54.0,46.0,36.0,28.0,18.0,18.0,18.0,18.0,C,1.0,1.0,0.9827412314642392,1.0,No,0,0,1,12.0,11.0,0.566090653034748,0.5052482226498788,0.6039385916705984,0.6039385916705984,0.0300592424263726,0.0,0.0,0.22781387210026416,0.102749623342663,0.0172587685357607,0.0,0.23939586625189585,0.23939586625189585,6.0,7.0,0.0,0.6666666666666666,62.0,62.0,50.666666666666664,62.0,11.333333333333336,18,No,Not Applicable,23.0,23.0,23.0,,,,64.0,64.0,64.0,13.0,13.0,13.0,3,0.0,,0.0,0.0,1.0,0.0,1.0,,9,4,67,20.0,,65.0,14.000000000000002,2.0,7.000000000000001,91.0,,No,94.9165039,111.033691,3,Female,30,10,,10.0,10,6.0,7.0,7.000000000000001,0,4.0,4.0,4.0,0,90.0,89.0,89.0,100,,,,0,3
18.0,10.0,12.0,6.0,6.0,4.0,18.0,10.0,C,0.8385694733879296,0.8385694733879296,1.0,1.0,No,1,0,0,12.0,6.0,1.1567796494470395,1.584962500721156,1.1567796494470395,1.1567796494470395,0.1776459802009027,0.1614305266120704,0.1614305266120704,0.4113330221378465,0.3285160897540615,0.0,0.0,0.4113330221378465,0.4113330221378465,6.0,4.0,104.66666666666669,0.0,466.6666666666667,466.6666666666667,466.6666666666667,466.6666666666667,0.0,21,No,Not Applicable,23.0,11.0,23.0,,,,54.0,53.0,54.0,23.0,36.0,23.0,3,12.0,,1.0,13.0,0.0,0.0,0.0,,9,1,68,33.333333333333336,,33.333333333333336,33.333333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333,,No,66.1335449,25.5168457,1,Female,30,10,,10.0,10,10.0,10.0,10.0,0,20.0,20.0,20.0,0,70.0,70.0,70.0,100,,,,0,3
36.0,28.0,24.0,17.0,12.0,11.0,18.0,18.0,C,0.7727582285685165,0.8376820991760767,0.8243370382516985,0.8243370382516985,No,0,1,0,12.0,11.0,0.5052482226498788,1.1567796494470395,0.9510456605801273,0.5052482226498788,0.1115823927383855,0.2272417714314835,0.1623179008239232,0.21570842682572497,0.2333379609250525,0.1756629617483015,0.1756629617483015,0.36309878214489144,0.21570842682572497,6.0,7.0,214.33333333333337,132.66666666666666,330.6666666666667,44.666666666666664,44.666666666666664,330.6666666666667,286.0,21,No,Not Applicable,20.0,9.0,20.0,,,,65.0,56.0,57.99999999999999,14.000000000000002,35.0,22.0,3,11.0,,9.0,21.0,2.0,13.0,15.0,,9,1,68,23.0,,54.0,23.0,10.0,20.0,70.0,,No,32.7167969,89.5168457,2,Female,30,10,,10.0,10,2.0,4.0,2.0,0,7.000000000000001,20.0,7.000000000000001,0,91.0,76.0,91.0,100,,,,0,3
54.0,46.0,36.0,28.0,18.0,18.0,18.0,18.0,C,0.4634349970638698,0.803680561154771,0.3581698850609507,0.4778756401403637,No,0,0,1,12.0,11.0,0.566090653034748,0.5052482226498788,1.1567796494470395,1.0302087809807992,0.0300592424263726,0.5365650029361302,0.1963194388452289,0.22781387210026416,0.102749623342663,0.6418301149390493,0.5221243598596362,0.7810163551494856,0.36309878214489144,6.0,7.0,1806.0,3010.6666666666665,3800.0,290.6666666666667,50.666666666666664,3800.0,3749.3333333333335,21,No,Not Applicable,23.0,68.0,54.0,,,,64.0,7.0,23.0,13.0,25.0,23.0,3,45.0,,57.0,12.0,64.0,6.0,70.0,,9,1,68,20.0,,65.0,14.000000000000002,2.0,7.000000000000001,91.0,,No,48.0668945,29.1167,3,Female,30,10,,10.0,10,6.0,70.0,14.000000000000002,0,4.0,10.0,10.0,0,90.0,20.0,76.0,100,,,,0,3
18.0,10.0,12.0,6.0,6.0,4.0,18.0,10.0,C,0.8525919494036414,0.8691743870227162,0.9560941612131292,0.9560941612131292,No,1,0,0,12.0,6.0,1.1567796494470395,1.584962500721156,1.2511122488562638,1.1567796494470395,0.1776459802009027,0.1474080505963587,0.1308256129772837,0.4113330221378465,0.3285160897540615,0.0439058387868708,0.0439058387868708,0.44192242108508634,0.4113330221378465,6.0,4.0,148.66666666666666,8.666666666666666,588.6666666666666,466.6666666666667,466.6666666666667,588.6666666666666,121.99999999999994,19,No,Not Applicable,23.0,29.0,24.0,,,,54.0,37.0,52.0,23.0,34.0,24.0,3,6.0,,17.0,11.0,3.0,1.0,4.0,,9,9,69,33.333333333333336,,33.333333333333336,33.333333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333,,No,25.5664063,23.75,1,Male,30,10,,10.0,10,10.0,13.0,10.0,0,20.0,21.0,20.0,0,70.0,66.0,70.0,100,,,,0,3
36.0,28.0,24.0,17.0,12.0,11.0,18.0,18.0,C,0.6336074919057687,0.7243687090980762,0.773605119288453,0.8035401330269116,No,0,1,0,12.0,11.0,0.5052482226498788,1.1567796494470395,1.13441943603664,0.5929045611929961,0.1115823927383855,0.3663925080942313,0.2756312909019238,0.21570842682572497,0.2333379609250525,0.226394880711547,0.1964598669730884,0.3956177528407826,0.23939586625189585,6.0,7.0,865.0,182.0,392.6666666666667,64.66666666666667,44.666666666666664,392.6666666666667,348.0,19,No,Not Applicable,20.0,37.0,25.0,,,,65.0,24.0,55.00000000000001,14.000000000000002,39.0,20.0,3,17.0,,41.0,25.0,11.0,7.999999999999999,19.0,,9,9,69,23.0,,54.0,23.0,10.0,20.0,70.0,,No,25.3999023,14.7167969,2,Male,30,10,,10.0,10,2.0,13.0,3.0,0,7.000000000000001,15.0,8.0,0,91.0,72.0,89.0,100,,,,0,3
54.0,46.0,36.0,28.0,18.0,18.0,18.0,18.0,C,0.6232268404925119,0.8063480958867268,0.434184467019027,0.7350962805376355,No,0,0,1,12.0,11.0,0.566090653034748,0.5052482226498788,1.387015914183415,1.2299564620382313,0.0300592424263726,0.3767731595074882,0.1936519041132731,0.22781387210026416,0.102749623342663,0.565815532980973,0.2649037194623644,0.7176055908195162,0.5007552220540958,6.0,7.0,912.6666666666666,2188.6666666666665,2886.0,1032.0000000000002,50.666666666666664,2886.0,2835.3333333333335,19,No,Not Applicable,23.0,30.0,47.0,,,,64.0,24.0,28.000000000000004,13.0,46.0,25.0,3,7.0,,40.0,33.0,51.0,11.0,62.0,,9,9,69,20.0,,65.0,14.000000000000002,2.0,7.000000000000001,91.0,,No,15.3164063,27.88379,3,Male,30,10,,10.0,10,6.0,57.0,36.0,0,4.0,15.0,6.0,0,90.0,28.0,57.99999999999999,100,,,,0,3
18.0,10.0,12.0,6.0,6.0,4.0,18.0,10.0,C,0.9149796393111078,0.9149796393111078,1.0,1.0,No,1,0,0,12.0,6.0,1.1567796494470395,1.584962500721156,1.1567796494470395,1.1567796494470395,0.1776459802009027,0.0850203606888922,0.0850203606888922,0.4113330221378465,0.3285160897540615,0.0,0.0,0.4113330221378465,0.4113330221378465,6.0,4.0,50.0,0.0,466.6666666666667,466.6666666666667,466.6666666666667,466.6666666666667,0.0,21,No,Not Applicable,23.0,28.0,23.0,,,,54.0,44.0,54.0,23.0,28.0,23.0,3,5.0,,10.0,5.0,0.0,0.0,0.0,,9,2,71,33.333333333333336,,33.333333333333336,33.333333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333,,No,41.548584,38.9484863,1,Male,30,10,,10.0,10,10.0,10.0,10.0,0,20.0,20.0,20.0,0,70.0,70.0,70.0,100,,,,0,3
36.0,28.0,24.0,17.0,12.0,11.0,18.0,18.0,C,0.9324255244474464,0.9545225663263032,0.9136973328431746,0.9136973328431746,No,0,1,0,12.0,11.0,0.5052482226498788,1.1567796494470395,0.747584679824574,0.5052482226498788,0.1115823927383855,0.0675744755525535,0.045477433673697,0.21570842682572497,0.2333379609250525,0.0863026671568254,0.0863026671568254,0.28176478092248636,0.21570842682572497,6.0,7.0,20.333333333333325,17.999999999999996,116.66666666666667,44.666666666666664,44.666666666666664,116.66666666666669,72.0,21,No,Not Applicable,20.0,20.0,22.0,,,,65.0,60.0,62.0,14.000000000000002,20.0,16.0,3,0.0,,5.0,5.999999999999998,3.0,2.999999999999999,6.0,,9,2,71,23.0,,54.0,23.0,10.0,20.0,70.0,,No,10.5161133,13.23291,2,Male,30,10,,10.0,10,2.0,5.0,2.0,0,7.000000000000001,10.0,7.000000000000001,0,91.0,85.0,91.0,100,,,,0,3
54.0,46.0,36.0,28.0,18.0,18.0,18.0,18.0,C,0.9641977375050436,0.9800055521884208,0.8700124883150854,0.988208028387445,No,0,0,1,12.0,11.0,0.566090653034748,0.5052482226498788,0.884183719779189,0.9077729939704452,0.0300592424263726,0.0358022624949565,0.0199944478115792,0.22781387210026416,0.102749623342663,0.1299875116849146,0.0117919716125549,0.3286815269308577,0.3375001774307808,6.0,7.0,8.0,60.666666666666664,216.66666666666666,240.66666666666666,50.666666666666664,216.66666666666663,166.0,21,No,Not Applicable,23.0,25.0,27.0,,,,64.0,60.0,57.99999999999999,13.0,15.0,15.0,3,2.0,,4.0,2.0,9.0,1.0,10.0,,9,2,71,20.0,,65.0,14.000000000000002,2.0,7.000000000000001,91.0,,No,8.333252,22.8823242,3,Male,30,10,,10.0,10,6.0,15.0,16.0,0,4.0,5.0,5.0,0,90.0,80.0,79.0,100,,,,0,3
18.0,10.0,12.0,6.0,6.0,4.0,18.0,10.0,C,0.9288502346648596,0.9288502346648596,1.0,1.0,No,1,0,0,12.0,6.0,1.1567796494470395,1.584962500721156,1.1567796494470395,1.1567796494470395,0.1776459802009027,0.0711497653351403,0.0711497653351403,0.4113330221378465,0.3285160897540615,0.0,0.0,0.4113330221378465,0.4113330221378465,6.0,4.0,20.666666666666668,0.0,466.6666666666667,466.6666666666667,466.6666666666667,466.6666666666667,0.0,33,Yes,Never,23.0,28.0,23.0,,,,54.0,55.0,54.0,23.0,17.0,23.0,3,5.0,,1.0,6.0,0.0,0.0,0.0,,9,10,72,33.333333333333336,,33.333333333333336,33.333333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333,,No,48.2832031,15.7167969,1,Male,30,10,,10.0,10,10.0,10.0,10.0,0,20.0,20.0,20.0,0,70.0,70.0,70.0,100,,,,0,3
36.0,28.0,24.0,17.0,12.0,11.0,18.0,18.0,C,0.9367142395035049,0.9219846983520704,0.814931666416131,0.814931666416131,No,0,1,0,12.0,11.0,0.5052482226498788,1.1567796494470395,1.0251408270991655,0.5052482226498788,0.1115823927383855,0.0632857604964952,0.0780153016479294,0.21570842682572497,0.2333379609250525,0.1850683335838689,0.1850683335838689,0.3713830650016636,0.21570842682572497,6.0,7.0,24.333333333333332,134.0,332.6666666666667,44.666666666666664,44.666666666666664,332.6666666666667,288.0,33,Yes,Never,20.0,26.0,22.0,,,,65.0,59.0,56.99999999999999,14.000000000000002,15.0,22.0,3,6.0,,6.0,0.9999999999999982,5.0,11.0,16.0,,9,10,72,23.0,,54.0,23.0,10.0,20.0,70.0,,No,18.2333984,23.0166016,2,Male,30,10,,10.0,10,2.0,7.0,2.0,0,7.000000000000001,18.0,7.000000000000001,0,91.0,75.0,91.0,100,,,,0,3
54.0,46.0,36.0,28.0,18.0,18.0,18.0,18.0,C,0.9205183471398152,0.9335398153128048,0.7397016701156258,0.9051664557530792,No,0,0,1,12.0,11.0,0.566090653034748,0.5052482226498788,1.278897902987479,1.1485550647046752,0.0300592424263726,0.0794816528601847,0.0664601846871952,0.22781387210026416,0.102749623342663,0.2602983298843742,0.0948335442469207,0.44942386159260844,0.41907744966459953,6.0,7.0,44.666666666666664,314.0,616.6666666666666,518.0,50.666666666666664,616.6666666666666,566.0,33,Yes,Never,23.0,30.0,28.000000000000004,,,,64.0,55.0,51.0,13.0,15.0,21.0,3,7.0,,9.0,2.0,14.0,11.0,25.0,,9,10,72,20.0,,65.0,14.000000000000002,2.0,7.000000000000001,91.0,,No,11.7832031,22.1000977,3,Male,30,10,,10.0,10,6.0,20.0,23.0,0,4.0,15.0,8.0,0,90.0,65.0,69.0,100,,,,0,3
18.0,10.0,12.0,6.0,6.0,4.0,18.0,10.0,C,0.8353587690674816,0.8353587690674816,1.0,1.0,No,1,0,0,12.0,6.0,1.1567796494470395,1.584962500721156,1.1567796494470395,1.1567796494470395,0.1776459802009027,0.1646412309325183,0.1646412309325183,0.4113330221378465,0.3285160897540615,0.0,0.0,0.4113330221378465,0.4113330221378465,6.0,4.0,184.66666666666663,0.0,466.6666666666667,466.6666666666667,466.6666666666667,466.6666666666667,0.0,21,No,Never,23.0,30.0,23.0,,,,54.0,35.0,54.0,23.0,35.0,23.0,3,7.0,,19.0,12.0,0.0,0.0,0.0,,9,2,73,33.333333333333336,,33.333333333333336,33.333333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333,,No,280.5503,134.6001,1,Female,30,10,,10.0,10,10.0,10.0,10.0,0,20.0,20.0,20.0,0,70.0,70.0,70.0,100,,,,0,3
36.0,28.0,24.0,17.0,12.0,11.0,18.0,18.0,C,0.5964792167363357,0.6273797839297492,0.9136973328431746,0.9136973328431746,No,0,1,0,12.0,11.0,0.5052482226498788,1.1567796494470395,0.747584679824574,0.5052482226498788,0.1115823927383855,0.4035207832636642,0.3726202160702507,0.21570842682572497,0.2333379609250525,0.0863026671568254,0.0863026671568254,0.28176478092248636,0.21570842682572497,6.0,7.0,1033.6666666666667,17.999999999999996,116.66666666666667,44.666666666666664,44.666666666666664,116.66666666666669,72.0,21,No,Never,20.0,40.0,22.0,,,,65.0,20.0,62.0,14.000000000000002,40.0,16.0,3,20.0,,45.0,26.0,3.0,2.999999999999999,6.0,,9,2,73,23.0,,54.0,23.0,10.0,20.0,70.0,,No,316.2837,136.500488,2,Female,30,10,,10.0,10,2.0,5.0,2.0,0,7.000000000000001,10.0,7.000000000000001,0,91.0,85.0,91.0,100,,,,0,3
54.0,46.0,36.0,28.0,18.0,18.0,18.0,18.0,C,0.4706109656776375,0.53619075235902,0.833160196360551,0.8212740704714292,No,0,0,1,12.0,11.0,0.566090653034748,0.5052482226498788,0.9586940251768609,0.9077729939704452,0.0300592424263726,0.5293890343223625,0.4638092476409799,0.22781387210026416,0.102749623342663,0.1668398036394489,0.1787259295285708,0.3461678880016823,0.3375001774307808,6.0,7.0,1724.6666666666667,88.66666666666667,252.66666666666666,240.66666666666666,50.666666666666664,252.66666666666663,202.0,21,No,Never,23.0,30.0,22.0,,,,64.0,10.0,57.99999999999999,13.0,60.0,20.0,3,7.0,,54.0,47.0,1.0,11.0,12.0,,9,2,73,20.0,,65.0,14.000000000000002,2.0,7.000000000000001,91.0,,No,27.2001953,142.383789,3,Female,30,10,,10.0,10,6.0,7.0,16.0,0,4.0,15.0,5.0,0,90.0,78.0,79.0,100,,,,0,3
18.0,10.0,12.0,6.0,6.0,4.0,18.0,10.0,C,0.8350652212353817,0.8350652212353817,1.0,1.0,No,1,0,0,12.0,6.0,1.1567796494470395,1.584962500721156,1.1567796494470395,1.1567796494470395,0.1776459802009027,0.1649347787646182,0.1649347787646182,0.4113330221378465,0.3285160897540615,0.0,0.0,0.4113330221378465,0.4113330221378465,6.0,4.0,144.66666666666666,0.0,466.6666666666667,466.6666666666667,466.6666666666667,466.6666666666667,0.0,34,No,Not Applicable,23.0,20.0,23.0,,,,54.0,70.0,54.0,23.0,10.0,23.0,3,3.0,,16.0,13.0,0.0,0.0,0.0,,9,7,75,33.333333333333336,,33.333333333333336,33.333333333333336,0.3333333333333333,0.3333333333333333,0.3333333333333333,,Yes,33.5332031,20.9335938,1,Female,30,10,,10.0,10,10.0,10.0,10.0,0,20.0,20.0,20.0,0,70.0,70.0,70.0,100,,,,0,3
